Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Total_Pages_Viewed,Total_Browsing_Duration,Product_Page_Share,Avg_Duration_Per_Page,Product_Duration_Share,Revenue
0,0.0,0,0.0,4,22.0,0.05,0.1,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,True,4,22.0,1.0,5.5,1.0,False
4,46.5,0,0.0,34,762.5,0.0,0.013513514,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,38,809.0,0.8947368421052632,21.289473684210527,0.9425216316440048,False
0,0.0,0,0.0,44,691.252381,0.013953488,0.029457364,0.0,0.0,Nov,2,6,5,1,Returning_Visitor,False,44,691.252381,1.0,15.710281386363636,1.0,False
7,151.0,0,0.0,44,1406.1,0.004081633,0.006501458,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,51,1557.1,0.8627450980392157,30.531372549019608,0.9030248538950614,False
0,0.0,0,0.0,22,246.6458333,0.009090909,0.047727273,0.0,0.0,Nov,3,2,7,10,Returning_Visitor,True,22,246.6458333,1.0,11.21117424090909,1.0,False
1,8.0,2,61.5,31,1126.25,0.0,0.024242424,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,False,34,1195.75,0.9117647058823528,35.169117647058826,0.9418774827514113,False
0,0.0,0,0.0,32,2632.7,0.00625,0.013541667,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,32,2632.7,1.0,82.271875,1.0,False
0,0.0,0,0.0,18,224.0,0.011764706,0.02254902,0.0,0.2,May,1,2,3,4,Returning_Visitor,False,18,224.0,1.0,12.444444444444445,1.0,False
2,33.75,0,0.0,6,96.0,0.0,0.025,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,8,129.75,0.75,16.21875,0.7398843930635838,False
5,173.2632132,0,0.0,49,1465.555338,0.02384954,0.023755148,20.6672459,0.0,Nov,3,2,3,1,Returning_Visitor,False,54,1638.8185512,0.9074074074074074,30.34849168888889,0.8942755358284596,True
2,11.0,0,0.0,51,2855.166667,0.0,0.012745098,0.0,0.0,Nov,2,2,4,3,Returning_Visitor,False,53,2866.166667,0.9622641509433962,54.07861635849056,0.9961621213006732,False
0,0.0,0,0.0,27,652.7,0.0,0.02962963,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,True,27,652.7,1.0,24.174074074074078,1.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,3,1,Other,True,1,0.0,1.0,0.0,0.0,False
4,130.3,2,5.0,74,1903.45,0.005,0.019107143,0.0,0.0,Aug,2,2,9,13,Returning_Visitor,False,80,2038.75,0.925,25.484375,0.933635806253832,False
3,94.6,0,0.0,16,1254.0,0.0,0.019327731,0.0,0.0,Nov,3,2,7,2,New_Visitor,True,19,1348.6,0.8421052631578947,70.97894736842105,0.929853181076672,False
4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,False,12,146.3,0.6666666666666666,12.191666666666668,0.5099111414900888,False
4,97.8,0,0.0,53,1228.289524,0.02345679,0.042026749,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,False,57,1326.089524,0.9298245614035088,23.26472849122807,0.9262493231188516,False
12,138.9166667,0,0.0,14,1352.75,0.0,0.023684211,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,26,1491.6666667,0.5384615384615384,57.37179487307692,0.906871508359623,False
0,0.0,2,14.0,11,687.5,0.020512821,0.035897436,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,13,701.5,0.8461538461538461,53.96153846153846,0.9800427655024948,False
1,5.0,0,0.0,15,228.8,0.01875,0.06875,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,16,233.8,0.9375,14.6125,0.9786142001710864,False
0,0.0,0,0.0,2,162.0,0.0,0.05,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,2,162.0,1.0,81.0,1.0,False
1,19.2,0,0.0,42,2197.0,0.0,0.013636364,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,43,2216.2,0.9767441860465116,51.539534883720926,0.9913365219745512,False
0,0.0,0,0.0,9,470.0,0.0375,0.066666667,0.0,0.0,Dec,2,4,1,1,Returning_Visitor,False,9,470.0,1.0,52.22222222222222,1.0,False
0,0.0,2,248.5,121,4218.074847,0.009985097,0.026514442,0.624510388,0.0,Dec,2,2,1,2,Returning_Visitor,False,123,4466.574847,0.983739837398374,36.31361664227642,0.9443645279633216,False
5,131.2,3,27.0,21,893.45,0.017391304,0.020652174,7.091478261,0.0,May,3,2,3,4,Returning_Visitor,True,29,1051.65,0.7241379310344828,36.26379310344828,0.8495697237674131,True
4,195.5,0,0.0,31,1028.533333,0.018181818,0.031313131,77.66478213,0.0,Nov,3,2,1,13,Returning_Visitor,False,35,1224.033333,0.8857142857142857,34.97238094285714,0.8402821273495499,False
2,18.0,0,0.0,30,474.5,0.0,0.003225806,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,32,492.5,0.9375,15.390625,0.9634517766497462,False
0,0.0,0,0.0,42,1265.892857,0.028253968,0.02856387,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,True,42,1265.892857,1.0,30.14030611904762,1.0,False
0,0.0,0,0.0,20,2280.833333,0.01,0.038333333,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,20,2280.833333,1.0,114.04166665,1.0,False
0,0.0,0,0.0,27,925.3333333,0.003703704,0.025925926,0.0,0.6,Feb,4,1,3,3,Returning_Visitor,False,27,925.3333333,1.0,34.27160493703704,1.0,False
0,0.0,0,0.0,20,676.6,0.008421053,0.026315789,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,20,676.6,1.0,33.83,1.0,False
0,0.0,0,0.0,12,896.5,0.008333333,0.025,14.6895,0.6,May,2,5,1,5,Returning_Visitor,False,12,896.5,1.0,74.70833333333333,1.0,True
2,31.0,0,0.0,88,5321.441032,0.016853933,0.019314057,25.74700712,0.0,Nov,3,2,1,2,Returning_Visitor,False,90,5352.441032,0.9777777777777776,59.47156702222222,0.9942082500648464,True
5,150.2,2,20.0,22,392.6,0.028,0.06,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False,29,562.8,0.7586206896551724,19.406896551724135,0.697583511016347,False
8,1013.171429,4,353.9666667,90,4984.371429,0.042666667,0.066033333,1.464010432,0.0,Aug,2,2,3,13,Returning_Visitor,True,102,6351.5095247,0.8823529411764706,62.26970122254902,0.7847538305054225,False
1,12.0,0,0.0,22,380.8066667,0.019047619,0.013333333,0.0,0.0,Jul,1,2,3,2,Returning_Visitor,False,23,392.8066667,0.9565217391304348,17.078550726086956,0.9694506203247186,False
9,274.6666667,0,0.0,40,720.4257937,0.0,0.015259259,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,49,995.0924604,0.8163265306122449,20.308009395918365,0.7239787480757401,False
5,172.0833333,0,0.0,21,486.1472222,0.0,0.0105,48.0136549,0.0,Nov,2,2,4,1,Returning_Visitor,False,26,658.2305555,0.8076923076923077,25.31655982692308,0.7385667804964122,True
0,0.0,0,0.0,4,464.6666667,0.0,0.025,0.0,0.6,May,3,2,1,1,Returning_Visitor,False,4,464.6666667,1.0,116.166666675,1.0,False
2,13.0,0,0.0,16,346.3866667,0.0,0.029411765,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,18,359.3866667,0.8888888888888888,19.96592592777777,0.9638272612632792,False
0,0.0,0,0.0,2,1121.5,0.0,0.1,0.0,0.0,Nov,8,2,4,3,Returning_Visitor,False,2,1121.5,1.0,560.75,1.0,False
6,62.5,0,0.0,60,3222.75873,0.014367816,0.016601512,0.0,0.6,May,3,2,2,4,Returning_Visitor,False,66,3285.25873,0.9090909090909092,49.77664742424243,0.9809756231893492,False
8,122.1,2,0.0,20,695.19375,0.012098765,0.058821329,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,True,30,817.29375,0.6666666666666666,27.243125000000003,0.8506045103122347,True
0,0.0,0,0.0,21,248.8333333,0.01,0.0225,0.0,0.0,May,2,5,6,3,Returning_Visitor,False,21,248.8333333,1.0,11.849206347619049,1.0,False
0,0.0,0,0.0,4,118.0,0.05,0.066666667,0.0,0.0,May,1,1,2,3,Returning_Visitor,False,4,118.0,1.0,29.5,1.0,False
2,53.85,0,0.0,2,161.2,0.0,0.0,0.0,0.0,Aug,2,4,3,1,Returning_Visitor,False,4,215.05,0.5,53.7625,0.749593117879563,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1,8,2,1,Returning_Visitor,False,2,0.0,1.0,0.0,0.0,False
4,83.25,0,0.0,152,4307.409559,0.002631579,0.005971036,0.305312057,0.0,Dec,2,2,1,2,Returning_Visitor,False,156,4390.659559,0.9743589743589745,28.14525358333333,0.981039295148868,True
1,18.0,1,6.0,122,7141.214642,0.012926829,0.01962467,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,124,7165.214642,0.9838709677419356,57.7839890483871,0.9966504841516792,False
0,0.0,1,0.0,43,367.8166667,0.043181818,0.078787879,0.0,0.0,June,2,4,1,3,Returning_Visitor,False,44,367.8166667,0.9772727272727272,8.359469697727272,1.0,False
7,301.7,6,336.5,42,1981.016667,0.005660377,0.021383648,13.00183962,0.0,Mar,1,1,2,2,Returning_Visitor,True,55,2619.216667,0.7636363636363637,47.62212121818182,0.7563393635811801,True
2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,True,35,909.1666667,0.8857142857142857,25.97619047714285,0.9120073327254992,False
0,0.0,0,0.0,19,392.0,0.021052632,0.052631579,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,19,392.0,1.0,20.63157894736842,1.0,False
4,71.2,0,0.0,6,178.8,0.0,0.014814815,0.0,0.0,Aug,1,1,1,5,New_Visitor,False,10,250.0,0.6,25.0,0.7152000000000001,False
0,0.0,0,0.0,1,487.0,0.0,0.1,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,True,1,487.0,1.0,487.0,1.0,False
8,66.2,3,276.0,25,641.8,0.006451613,0.013978495,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,36,984.0,0.6944444444444444,27.33333333333333,0.6522357723577236,False
1,3.0,14,1165.166667,81,2820.952419,0.008897485,0.029431012,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,96,3989.119086,0.84375,41.5533238125,0.707161746286358,False
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,2,11.0,1.0,5.5,1.0,False
0,0.0,0,0.0,3,52.5,0.0,0.083333333,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,False,3,52.5,1.0,17.5,1.0,False
1,19.0,1,0.0,56,2954.759524,0.013793103,0.049396552,0.0,0.6,May,2,2,3,6,Returning_Visitor,False,58,2973.759524,0.9655172413793104,51.271715931034485,0.9936107812865638,False
0,0.0,0,0.0,17,559.75,0.011764706,0.019607843,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,17,559.75,1.0,32.9264705882353,1.0,False
3,43.5,0,0.0,30,2264.333333,0.0,0.010416667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,33,2307.833333,0.9090909090909092,69.93434342424243,0.9811511518713296,False
1,131.5,1,19.0,62,1524.962997,0.0,0.003266621,83.96813664,0.0,Nov,2,2,1,2,New_Visitor,False,64,1675.462997,0.96875,26.179109328125,0.910174083062725,True
1,19.0,0,0.0,22,525.2666667,0.0,0.007709751,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,23,544.2666667,0.9565217391304348,23.663768117391303,0.9650906418443722,False
3,59.79,0,0.0,39,752.56,0.0,0.000696864,0.0,0.0,Nov,2,4,1,2,New_Visitor,False,42,812.3499999999999,0.9285714285714286,19.341666666666665,0.9263987197636488,False
2,35.3,0,0.0,3,18.1,0.033333333,0.061111111,0.0,0.0,Jul,3,2,3,3,Returning_Visitor,True,5,53.4,0.6,10.68,0.3389513108614232,True
3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,32,1600.710784,0.90625,50.022212,0.9259703869153167,False
3,57.425,3,55.0,11,281.425,0.004166667,0.053125,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,17,393.85,0.6470588235294118,23.16764705882353,0.7145486860479878,False
0,0.0,0,0.0,12,375.0,0.016666667,0.058333333,0.0,0.0,Feb,3,2,4,1,Returning_Visitor,False,12,375.0,1.0,31.25,1.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,1,2,Returning_Visitor,True,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,3,22.5,0.0,0.066666667,0.0,0.0,May,1,2,3,2,Returning_Visitor,True,3,22.5,1.0,7.5,1.0,False
2,30.0,1,0.0,24,567.25,0.0,0.011538462,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,27,597.25,0.8888888888888888,22.12037037037037,0.9497697781498536,False
0,0.0,0,0.0,55,1119.543056,0.005454545,0.008870523,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,55,1119.543056,1.0,20.35532829090909,1.0,False
8,206.0,0,0.0,8,107.0,0.0,0.02,0.0,0.0,May,1,1,6,1,Returning_Visitor,False,16,313.0,0.5,19.5625,0.3418530351437699,False
5,140.6,0,0.0,81,2408.312828,0.002554278,0.007459475,23.07581495,0.0,Oct,2,4,1,2,Returning_Visitor,False,86,2548.912828,0.9418604651162792,29.638521255813952,0.9448392277462382,True
3,91.5,4,333.8333333,132,3041.676452,0.011764706,0.030932814,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,139,3467.0097853,0.9496402877697842,24.9425164410072,0.87731983477422,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,11,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,2,20.2,11,473.8333333,0.0,0.025,0.0,0.0,June,3,2,8,3,Returning_Visitor,False,13,494.0333333,0.8461538461538461,38.0025641,0.9591120707077196,False
4,75.0,0,0.0,7,185.0,0.0,0.009090909,0.0,0.4,May,2,2,4,6,New_Visitor,False,11,260.0,0.6363636363636364,23.63636363636364,0.7115384615384616,False
5,81.66666667,0,0.0,43,875.0,0.0,0.009761905,0.0,0.0,May,2,2,5,4,Returning_Visitor,False,48,956.66666667,0.8958333333333334,19.930555555625,0.9146341463382764,False
0,0.0,0,0.0,8,244.0,0.025,0.075,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,8,244.0,1.0,30.5,1.0,False
6,78.51333333,1,63.4,110,1691.236147,0.003448276,0.019359924,19.18310758,0.0,Aug,2,2,7,4,Returning_Visitor,True,117,1833.14948033,0.9401709401709402,15.667944276324787,0.9225849638271436,False
5,79.0,1,12.0,54,1603.333333,0.005084746,0.025423729,0.0,0.4,May,2,2,6,4,Returning_Visitor,False,60,1694.333333,0.9,28.23888888333333,0.9462915600917357,False
0,0.0,0,0.0,8,388.0,0.025,0.05625,0.0,0.0,Feb,3,2,1,4,Returning_Visitor,True,8,388.0,1.0,48.5,1.0,False
0,0.0,0,0.0,39,706.2,0.074774775,0.09009009,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,False,39,706.2,1.0,18.107692307692307,1.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
2,256.0,0,0.0,14,574.5,0.0,0.014285714,0.0,0.0,May,3,3,8,11,New_Visitor,False,16,830.5,0.875,51.90625,0.6917519566526189,False
2,7.0,0,0.0,15,533.11,0.011111111,0.05,4.307627247,0.0,Nov,2,2,1,3,Returning_Visitor,False,17,540.11,0.8823529411764706,31.77117647058824,0.9870396771028124,False
1,9.0,0,0.0,10,219.5,0.0,0.027272727,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,False,11,228.5,0.9090909090909092,20.772727272727277,0.9606126914660832,False
6,90.6,0,0.0,10,384.8,0.0,0.015384615,0.0,0.0,Aug,1,2,3,2,New_Visitor,True,16,475.4,0.625,29.7125,0.8094236432477914,False
5,109.6,1,3.0,29,1980.266667,0.006060606,0.026262626,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,35,2092.866667,0.8285714285714286,59.79619048571429,0.9461981970588668,True
0,0.0,0,0.0,23,406.0,0.030434783,0.05942029,0.0,0.2,May,2,2,1,13,Returning_Visitor,False,23,406.0,1.0,17.652173913043477,1.0,False
0,0.0,0,0.0,24,1010.25,0.008333333,0.016666667,31.81967723,0.0,Dec,3,2,8,2,Returning_Visitor,False,24,1010.25,1.0,42.09375,1.0,True
2,25.0,0,0.0,25,243.1666667,0.016666667,0.057283951,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,False,27,268.1666667,0.925925925925926,9.932098766666668,0.9067743940451491,False
0,0.0,0,0.0,7,1018.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,7,1018.0,1.0,145.42857142857142,1.0,False
0,0.0,0,0.0,8,140.5,0.025,0.05,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,8,140.5,1.0,17.5625,1.0,False
0,0.0,0,0.0,2,64.4,0.0,0.1,0.0,0.0,Aug,3,2,6,20,Returning_Visitor,False,2,64.4,1.0,32.2,1.0,False
0,0.0,0,0.0,8,612.0,0.0,0.014285714,0.0,0.0,Mar,3,3,1,2,New_Visitor,True,8,612.0,1.0,76.5,1.0,False
0,0.0,0,0.0,2,18.0,0.1,0.15,0.0,0.0,Mar,2,5,3,10,Returning_Visitor,False,2,18.0,1.0,9.0,1.0,False
8,296.86,8,179.5,157,16093.30941,0.007903295,0.027247449,2.051882078,0.0,June,2,2,1,5,Returning_Visitor,True,173,16569.66941,0.907514450867052,95.77843589595376,0.9712510860528992,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
8,146.0,5,125.5,99,3881.938907,0.001851852,0.026820988,10.12959599,0.0,Nov,2,2,9,3,Returning_Visitor,False,112,4153.438907,0.8839285714285714,37.08427595535714,0.9346324801979328,False
5,200.5,0,0.0,49,837.4166667,0.0,0.008333333,28.16275,0.0,May,2,2,1,3,New_Visitor,False,54,1037.9166667,0.9074074074074074,19.22067901296296,0.806824568452611,True
5,187.2666667,2,17.0,64,2121.304304,0.003188406,0.018007866,4.873969358,0.0,May,3,3,3,4,Returning_Visitor,True,71,2325.5709707,0.9014084507042254,32.7545207140845,0.912164939589646,False
1,4.0,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,84,2514.4732143,0.9404761904761904,29.93420493214286,0.949359837052212,False
3,131.75,0,0.0,52,1701.857143,0.0032,0.01918951,0.0,0.0,May,1,1,5,1,Returning_Visitor,False,55,1833.607143,0.9454545454545454,33.33831169090909,0.928147094919994,False
0,0.0,0,0.0,8,181.0,0.025,0.070833333,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,8,181.0,1.0,22.625,1.0,False
0,0.0,0,0.0,8,642.0,0.0,0.028571429,109.1211555,0.0,Dec,2,2,3,2,New_Visitor,False,8,642.0,1.0,80.25,1.0,True
8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0.0,Oct,3,2,2,2,Returning_Visitor,False,37,2038.057143,0.6486486486486487,55.082625486486485,0.5987354904111244,True
5,171.9,4,145.1666667,171,4554.692744,0.002259887,0.004062416,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,False,180,4871.7594107,0.95,27.065330059444445,0.9349174210032588,False
0,0.0,0,0.0,3,16.0,0.0,0.066666667,0.0,0.6,May,2,2,5,1,Returning_Visitor,False,3,16.0,1.0,5.333333333333333,1.0,False
1,54.5,0,0.0,35,1267.0625,0.005555556,0.021296296,9.458902094,0.0,Dec,2,2,3,10,Returning_Visitor,True,36,1321.5625,0.9722222222222222,36.71006944444444,0.958760936391582,False
0,0.0,0,0.0,5,465.75,0.0,0.021333333,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,True,5,465.75,1.0,93.15,1.0,False
7,424.1666667,0,0.0,13,1212.0,0.0,0.0125,0.0,0.0,May,2,4,4,4,Returning_Visitor,False,20,1636.1666667,0.65,81.808333335,0.7407558317053936,False
9,570.2666667,0,0.0,11,259.5533333,0.011111111,0.05,6.80128988,0.0,Oct,3,2,3,2,Returning_Visitor,False,20,829.8199999999999,0.55,41.491,0.3127826917885807,False
0,0.0,0,0.0,14,186.9333333,0.042857143,0.071428571,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,14,186.9333333,1.0,13.35238095,1.0,False
0,0.0,0,0.0,19,577.5416667,0.0,0.011764706,90.9285217,0.0,Nov,2,2,1,2,Returning_Visitor,False,19,577.5416667,1.0,30.396929826315787,1.0,True
0,0.0,0,0.0,20,821.8333333,0.05,0.076666667,0.0,0.0,Nov,3,2,4,10,Returning_Visitor,True,20,821.8333333,1.0,41.091666665000005,1.0,False
6,129.0208333,0,0.0,56,755.4178922,0.001724138,0.015842912,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,62,884.4387254999999,0.9032258064516128,14.265140733870966,0.8541212301315045,False
15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,111,4089.070771,0.8558558558558559,36.83847541441442,0.9488296919476328,True
0,0.0,0,0.0,3,91.0,0.066666667,0.133333333,0.0,0.0,May,2,2,3,11,Returning_Visitor,False,3,91.0,1.0,30.33333333333333,1.0,False
3,30.0,1,0.0,3,14.0,0.0,0.028571429,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,7,44.0,0.4285714285714285,6.285714285714286,0.3181818181818182,False
0,0.0,0,0.0,4,34.0,0.1,0.125,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,4,34.0,1.0,8.5,1.0,False
0,0.0,0,0.0,8,167.0,0.0,0.05,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,8,167.0,1.0,20.875,1.0,False
3,100.0,0,0.0,8,127.6666667,0.0,0.005,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,11,227.6666667,0.7272727272727273,20.6969697,0.560761347062846,False
6,326.25,4,94.0,128,5062.213753,0.000854701,0.01791847,0.0,0.0,Feb,2,5,1,3,Returning_Visitor,False,138,5482.463753,0.927536231884058,39.727998210144925,0.923346506436994,False
5,45.0,0,0.0,59,1100.475,0.0,0.008391881,24.7526533,0.0,Nov,2,5,4,2,Returning_Visitor,True,64,1145.475,0.921875,17.898046875,0.9607149872323708,True
1,40.5,0,0.0,7,170.0,0.0,0.016666667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,8,210.5,0.875,26.3125,0.8076009501187649,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
7,441.8333333,3,102.5,231,9230.890838,0.006458333,0.021838687,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,241,9775.2241713,0.95850622406639,40.56109614647304,0.9443150025246316,False
2,11.0,1,0.0,35,1557.166667,0.005555556,0.024074074,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,38,1568.166667,0.9210526315789472,41.26754386842105,0.9929854394743362,False
2,15.2,0,0.0,22,244.2,0.027272727,0.063636364,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,True,24,259.4,0.9166666666666666,10.808333333333332,0.9414032382420972,False
2,75.0,0,0.0,26,2058.3,0.0,0.0125,8.524548919,0.0,Nov,1,1,9,8,New_Visitor,False,28,2133.3,0.9285714285714286,76.18928571428572,0.9648432006750104,True
1,19.75,2,0.0,29,942.3958333,0.048181818,0.075942002,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,32,962.1458333,0.90625,30.067057290625,0.9794729662422786,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,5,2,1,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
4,48.0,0,0.0,2,11.0,0.0,0.008,0.0,0.0,Mar,2,6,6,7,New_Visitor,False,6,59.0,0.3333333333333333,9.833333333333334,0.1864406779661017,False
0,0.0,0,0.0,3,222.0,0.133333333,0.133333333,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,3,222.0,1.0,74.0,1.0,False
2,123.75,0,0.0,21,938.3333333,0.01,0.016666667,218.3951915,0.0,Dec,1,1,3,2,Returning_Visitor,False,23,1062.0833333,0.9130434782608696,46.17753623043478,0.8834837191018747,False
2,108.8,0,0.0,15,542.0,0.0,0.029411765,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,17,650.8,0.8823529411764706,38.28235294117647,0.832821143208359,False
1,0.0,0,0.0,1,19.0,0.0,0.1,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,2,19.0,0.5,9.5,1.0,False
1,30.2,0,0.0,20,293.0333333,0.019047619,0.025396825,9.775216594,0.0,Nov,1,2,1,1,Returning_Visitor,False,21,323.2333333,0.9523809523809524,15.39206349047619,0.9065690419621087,False
0,0.0,3,1830.5,81,5000.739116,0.003294118,0.020433155,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,84,6831.239116,0.9642857142857144,81.32427519047619,0.7320398292437696,False
1,53.5,0,0.0,53,2019.828571,0.007692308,0.015734266,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,54,2073.328571,0.9814814814814816,38.39497353703704,0.974196082208911,False
1,70.0,0,0.0,24,496.6666667,0.0,0.002173913,0.0,0.0,May,1,1,1,2,New_Visitor,False,25,566.6666667,0.96,22.666666668,0.8764705882425606,False
2,20.0,0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,9,740.0,0.7777777777777778,82.22222222222223,0.972972972972973,False
0,0.0,0,0.0,2,57.5,0.0,0.1,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,2,57.5,1.0,28.75,1.0,False
0,0.0,0,0.0,19,187.2,0.068421053,0.131578947,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,19,187.2,1.0,9.852631578947369,1.0,False
0,0.0,3,45.5,117,3228.502137,0.005932203,0.018995891,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,True,120,3274.002137,0.975,27.283351141666667,0.9861026358273266,False
0,0.0,0,0.0,19,273.7083333,0.021052632,0.035087719,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True,19,273.7083333,1.0,14.40570175263158,1.0,True
8,190.25,1,23.0,19,1323.25,0.007692308,0.021816239,21.318,0.0,May,6,2,4,2,Returning_Visitor,True,28,1536.5,0.6785714285714286,54.875,0.8612105434428897,True
0,0.0,0,0.0,23,209.8333333,0.002173913,0.030434783,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,23,209.8333333,1.0,9.123188404347824,1.0,False
0,0.0,0,0.0,9,165.5833333,0.007407407,0.06,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,9,165.5833333,1.0,18.398148144444445,1.0,False
0,0.0,0,0.0,8,427.75,0.0,0.0125,0.0,0.0,Dec,4,2,1,2,New_Visitor,False,8,427.75,1.0,53.46875,1.0,False
4,44.5,0,0.0,5,48.5,0.0,0.016666667,0.0,0.2,May,2,2,6,13,Returning_Visitor,False,9,93.0,0.5555555555555556,10.333333333333334,0.521505376344086,False
